"id","class","height","color","rottingFleshPct","bloodCoverage","aura","hairLength"
323,"Vampire",61.4299109558294,"white",14.49,32.356,0.32797142919518,3.34170876446912
324,"Ghost",73.2102907864282,"white",8.28,8.132,0.242163188662515,4.14784491329888
325,"Ghost",40.7245468160664,"white",17.82,0.389,0.263123587626819,2.71121721980915
326,"Witch",61.1604728353896,"white",21.16,6.089,0.273014004480835,3.39877354459901
327,"Zombie",66.222066826481,"purple",28.07,33.504,0.269958159987474,4.12462728119069
328,"Vampire",70.4625656112119,"grey",8.41,24.784,0.0914986518140206,3.53926269022826
329,"Vampire",71.7769905860524,"white",10.6,19.295,0.303161460859902,3.36482680931552
330,"Zombie",67.0731735276018,"grey",27.05,39.577,0.12793790138552,3.45590192471944
331,"Witch",59.5800620110431,"green",16.43,17.614,0.21034823809656,3.46531491587415
332,"Ghost",60.9553777407707,"white",5.92,1.464,0.353999826754416,3.66939072020127
333,"Zombie",64.7715148365934,"purple",33.5,22.515,0.214352178705261,3.24937879921534
334,"Witch",60.1171995506849,"grey",18.02,2.603,0.105416171527235,3.83102860639405
335,"Zombie",61.5554649867897,"grey",26.02,34.527,0.0839341298988954,4.10250800674976
336,"Witch",60.5684056485869,"grey",19.42,10.901,0.100044741912932,3.32058766482763
337,"Witch",60.8399109192514,"purple",22.43,8.642,0.150788999278197,3.51983475982138
338,"Zombie",64.630397891396,"grey",25.79,24.185,0.110126881886438,3.53368479244911
339,"Witch",62.2498315776801,"purple",13.36,2.34,0.182313413730213,3.54075102504927
340,"Witch",65.6639086411056,"purple",21.69,4.827,0.239924855054697,3.37770370622544
341,"Vampire",69.6474045456973,"grey",6.02,29.033,0.0973469240502967,4.36482279165752
342,"Ghost",55.401874101556,"white",4.54,5.963,0.28679768752313,3.42220492721994
343,"Zombie",50.9843754615263,"green",34.08,34.909,0.132760230567044,2.94257760909592
344,"Zombie",54.3691962104252,"green",27.89,42.066,0.228380908683084,3.36735154429297
345,"Mummy",72.323345359385,"grey",34.55,11.261,0.106695437727999,4.40801766756105
346,"Vampire",66.4868883950606,"purple",10.27,21.179,0.157610545852828,3.07024664592646
347,"Witch",63.547749152577,"green",22.12,19.352,0.181029391586375,3.66677776570273
348,"Ghost",48.4695785124471,"green",4.4,4.468,0.224961936338087,3.30670900245173
349,"Zombie",66.9418438678973,"grey",36.42,26.005,0.128482133331762,3.98300414493165
350,"Zombie",61.8958787285662,"green",32.13,41.89,0.16684417082831,3.12898744016652
351,"Zombie",39.9753985627556,"white",24.68,43.295,0.286501602962086,2.38383346154061
352,"Zombie",63.0043558148612,"purple",30.5,30.827,0.220277171029201,3.53275650447728
353,"Mummy",67.9970094706806,"white",12.68,4.608,0.233738612257888,3.68831100101562
354,"Witch",62.9557167873894,"purple",23.01,16.221,0.224380011621579,3.65176843982042
355,"Witch",57.6764801556127,"green",11.83,9.381,0.18633712293252,2.73069173035358
356,"Zombie",43.0885877503605,"green",34.25,31.727,0.254392957470997,2.85627239470139
357,"Witch",64.9158502029416,"green",23.75,19.177,0.211028984997999,4.02227565725913
358,"Zombie",63.5464672147626,"purple",41.67,27.924,0.223697786417799,3.60340418109271
359,"Zombie",63.3753586530498,"purple",31.96,38.169,0.225328539547789,3.52082730470245
360,"Witch",64.8314574558955,"green",12.23,6.039,0.245160426416353,3.61652532573123
361,"Witch",60.1094234198044,"green",20.62,11.724,0.276422689622721,3.59132154063204
362,"Vampire",61.8232873662833,"green",14.85,15.509,0.22574111070274,4.32777450309037
363,"Mummy",62.8155159594743,"white",10.3,10.337,0.211442979308835,3.74555255384823
364,"Zombie",62.1036221136026,"green",24.09,22.211,0.17406673429755,3.25598186892229
365,"Zombie",59.2458979554473,"green",33.91,36.766,0.224651730088361,4.12265562431135
366,"Vampire",67.714983720672,"white",10.34,21.412,0.253502893683617,3.62582045264181
367,"Zombie",63.5591108423083,"grey",25.33,28.445,0.131388459711638,3.09257639454163
368,"Zombie",46.8196882764857,"grey",23.75,25.045,0.104895859299605,3.44340706074399
369,"Ghost",40.0955449969607,"green",3.52,1.821,0.206527525622041,2.75393643788105
370,"Witch",63.7089895682321,"green",9.87,8.784,0.241373767370656,3.29419308932797
371,"Witch",59.7544889932209,"purple",12.56,17.466,0.178565781439206,3.75230195395836
372,"Witch",59.6469265273552,"green",23.23,1.246,0.290699624037991,4.11589070133829
373,"Mummy",70.0206631601235,"white",9.23,24.963,0.301675060808006,4.16069533945478
374,"Zombie",56.2057076037259,"green",22,32.141,0.223217492939097,3.05529401802544
375,"Vampire",70.5436925115039,"grey",11.53,29.981,0.0968354799617807,3.61733474251518
376,"Vampire",65.682814399438,"grey",9.39,21.91,0.115178140650425,3.46565411321303
377,"Zombie",56.6233381339515,"grey",15.36,18.462,0.118186437166703,3.57720454699829
378,"Zombie",59.1154285888504,"grey",29.99,20.127,0.125932687366363,3.53532420327219
379,"Zombie",57.568721652895,"grey",39.12,34.671,0.0983933687067478,3.47808190353838
380,"Witch",64.3142163551198,"green",19.41,16.704,0.216126481117651,3.85278686172695
381,"Vampire",68.1751555167088,"purple",8.1,19.393,0.15545667677552,3.3341414731528
382,"Witch",67.681101534806,"purple",14.16,1,0.261725162704198,3.18069565536488
383,"Vampire",66.0868489719313,"grey",9.52,24.898,0.0831172418891889,4.09125544976669
384,"Zombie",46.9039037260747,"grey",31.09,32.038,0.0826976539893318,3.1824561666026
385,"Ghost",51.7126814128189,"white",4.92,6.25,0.329993270938545,3.44131558819991
386,"Zombie",61.8841253254608,"green",28.58,30.065,0.203731876245947,3.31651789018996
387,"Witch",56.8321877403762,"green",18.55,2.891,0.197807849752273,3.21113693390909
388,"Zombie",49.5275794469037,"green",34.17,36.176,0.254412432594291,3.0910859889663
389,"Zombie",69.9372800926865,"grey",31.87,36.734,0.0629985818725284,3.84777795363045
390,"Zombie",60.7575366688556,"grey",23.58,14.363,0.0951476202444056,3.52347056204243
391,"Ghost",63.2957061302874,"white",3.55,0.725,0.246360957646131,3.44858099756017
392,"Zombie",59.557209186432,"green",31.74,16.87,0.18840059440195,3.35786599971702
393,"Witch",60.4587804935783,"white",21.57,15.186,0.243614817483009,3.64404353042157
394,"Zombie",58.480664998608,"grey",26.63,47.267,0.0688263253046359,3.55634853832172
395,"Zombie",43.6710789702582,"green",31.42,41.209,0.216326696226253,2.5216727387565
396,"Mummy",74.3886607008785,"grey",23.55,18.565,0.100507568367708,3.74588799296305
397,"Ghost",57.7244975376604,"white",5.08,5.22,0.253829917940348,2.74918219309193
398,"Vampire",64.46603385831,"grey",8.13,28.885,0.119823925251813,3.37817683626314
399,"Zombie",67.2308258906612,"green",35.41,16.048,0.192490503429194,3.22329564001596
400,"Ghost",57.0801900760536,"white",4.71,3.105,0.300584680541096,3.00773866159887
401,"Witch",56.9076801359124,"purple",20.66,11.959,0.126601028272918,3.67366943270501
402,"Zombie",51.8160938028141,"white",33.43,35.549,0.238366326371304,3.13413800569183
403,"Vampire",66.2404871393196,"white",6.18,28.433,0.321456522032453,3.56543064816342
404,"Zombie",65.7234643745567,"green",32.27,29.806,0.234892077635559,3.80505803058168
405,"Zombie",45.4520436179156,"purple",27.73,30.031,0.193871789608544,2.91699472280238
406,"Witch",62.7427524800694,"green",13.5,17.471,0.192588388486594,3.22981490341801
407,"Witch",62.633646195905,"green",21.19,1.494,0.196690249654332,3.57712220020431
408,"Ghost",63.3243676769028,"white",4.97,2.801,0.179801702081218,3.6660274428683
409,"Mummy",60.1515415886214,"grey",20.65,17.34,0.0957111358195799,4.44136422058519
410,"Mummy",66.2285672030006,"grey",9.96,23.904,0.090467865178659,3.40456285813492
411,"Ghost",38.9272357958083,"white",7.4,3.931,0.38518260075104,3.00684030992314
412,"Mummy",64.4439001975987,"grey",21.91,11.417,0.0645160522007679,4.05006719900606
413,"Witch",59.8807714988371,"grey",25.31,6.483,0.0691687564901885,3.45620969260816
414,"Zombie",63.2504508447718,"green",24.17,36.014,0.248282034505372,3.84881202619707
415,"Ghost",55.1684407336207,"white",6.42,9.152,0.331115449932823,2.94248349207498
416,"Zombie",62.2066425356073,"white",36.69,20.696,0.264843598586401,3.27364036630822
417,"Zombie",59.3985183207046,"grey",27.26,18.132,0.068265070548386,3.80270708600615
418,"Witch",70.3737245879928,"green",23.5,2.669,0.24437055070045,3.65258913940328
419,"Zombie",62.3470884183379,"green",30.35,26.169,0.195646141965023,3.34972307030618
420,"Zombie",59.0367507228658,"green",28.33,27.066,0.181599338347057,3.40299244410547
421,"Witch",65.1858367178824,"green",17.03,10.978,0.192089933004207,3.80175944751559
422,"Zombie",63.7855034961958,"green",27.91,18.573,0.176100132894102,3.15459655689482
423,"Mummy",64.3908775001972,"grey",18.57,20.386,0.10571736647386,4.0059250825473
424,"Ghost",54.4472081002058,"white",5.42,1.152,0.263680393759287,3.08863190561998
425,"Zombie",65.3173742158919,"green",33.58,27.225,0.166019434757572,2.88957850625936
426,"Vampire",71.3490190909866,"grey",6.03,31.91,0.0835338015399622,3.39069813677749
427,"Witch",56.9919443685293,"green",20.52,19.877,0.205417191659893,3.88476378539562
428,"Ghost",54.7182537621012,"white",4.27,6.956,0.362129619532223,3.11974446523556
429,"Vampire",70.0898947839326,"purple",11,16.108,0.101389668411127,3.79905337876407
430,"Zombie",47.0132510381456,"grey",30.12,37.793,0.0720873894937951,2.57136787208398
431,"Witch",60.2334405982657,"green",28.16,6.213,0.14129461083011,3.53169935034211
432,"Zombie",44.1009253592407,"white",34.09,21.873,0.219351730170404,2.93809854519934
433,"Witch",56.1889956628677,"purple",27.48,18.2,0.176602082892474,3.46388911194362
434,"Vampire",70.0827743703444,"white",9.49,21.383,0.331857012187032,3.56720528294464
435,"Zombie",50.6576742349366,"green",26.52,32.492,0.2231009541942,3.13246647487912
436,"Ghost",48.6337735465649,"white",5.44,6.926,0.348014981358777,3.0502772461876
437,"Zombie",61.832972893973,"purple",27.62,25.494,0.215240405523045,3.10266584575006
438,"Vampire",68.5405232189702,"grey",8.34,16.107,0.0637942856350959,3.83168348793528
439,"Vampire",68.4399884957874,"grey",5.09,8.89,0.123094907755199,4.01475521234139
440,"Witch",60.6118342074518,"purple",16.12,19.129,0.214799646724663,3.51033929020296
441,"Ghost",56.4445331190724,"white",8.11,1.908,0.26222647981412,2.98255671307379
442,"Ghost",58.3039732895417,"grey",9.6,1.745,0.136244927444026,2.80071559292517
443,"Zombie",48.4532087967124,"green",24.88,9.719,0.228918854628143,3.28830266824978
444,"Witch",54.6060016806811,"grey",18.46,18.601,0.0870140307026667,3.79058623232801
445,"Zombie",57.2315589740329,"grey",35.69,37.618,0.103848367010037,3.89609969385132
446,"Vampire",69.8011679998061,"grey",6.15,13.625,0.111643673169623,4.18316062498589
447,"Mummy",65.5066366166361,"green",26.61,9.987,0.254910648492661,4.11347670097637
448,"Mummy",68.2830149439641,"grey",12.27,13.709,0.109036173622124,3.57092611298229
449,"Mummy",73.804073250101,"white",11.25,4.573,0.197969558255928,3.61535032610877
450,"Mummy",65.4922799719272,"grey",29.04,20.563,0.108011423312537,3.06244015106336
451,"Witch",66.6558089628319,"purple",13.29,3.913,0.17893724024962,3.90594080123669
452,"Zombie",44.526543913204,"green",24.34,29.362,0.236222234361814,2.94685402873877
453,"Witch",62.5956601656992,"green",19.19,11.102,0.205565013913369,3.38980635940203
454,"Zombie",70.0099697260043,"white",29.45,36.935,0.256097354235014,4.18367409854074
455,"Mummy",57.6739368544415,"white",38.76,16.87,0.308217377544189,3.66128497766334
456,"Ghost",65.8435112196796,"white",15.34,6.984,0.193977411189915,3.93008745104865
457,"Witch",62.9952545951286,"purple",11.21,8.125,0.187229445182397,3.91621747559497
458,"Ghost",52.1479806567346,"green",11.48,0.97,0.172530544411663,3.30899368584791
459,"Witch",57.3796570876755,"purple",15.82,7.011,0.145636999146777,2.86687643425058
460,"Zombie",58.5972091183795,"green",28.69,26.033,0.23157550704272,3.44641137910186
461,"Mummy",59.4354043495296,"grey",18.57,20.951,0.119051018422589,3.22181297743909
462,"Vampire",74.8381724228443,"white",11.04,12.379,0.251715455289133,3.80688215629373
463,"Vampire",69.2092920446566,"white",8.51,23.247,0.324048485584866,4.10349258775455
464,"Ghost",60.5411744505024,"white",5.01,1.319,0.365061336902039,3.3646379613665
465,"Mummy",58.6510827779258,"white",26.19,17.624,0.338524367704565,3.5396699791468
466,"Witch",54.354155616734,"green",14.29,19.993,0.189658848082691,3.35539057500084
467,"Ghost",58.5382023624135,"white",3.2,7.394,0.359004570012185,3.26757259543017
468,"Zombie",51.1760493712243,"white",31.92,22.897,0.212341196242823,3.30355751129555
469,"Vampire",61.470902158965,"grey",13.05,9.855,0.100255195381152,3.83737349923453
470,"Zombie",65.3737265909373,"green",31.26,47.374,0.241992171723644,4.11528834697135
471,"Vampire",72.3184603178089,"grey",5.39,14.136,0.0883307725700535,3.71563744598286
472,"Vampire",67.7587403256896,"grey",13.11,9.073,0.100992633450693,3.66125417063889
473,"Vampire",64.6366435162356,"white",11.17,34.29,0.475674821446478,3.61494487518288
474,"Witch",57.4785789323258,"purple",11.88,16.127,0.156743893749453,3.43855148754482
475,"Zombie",63.9284351528966,"grey",25.53,20.337,0.0880755211759915,3.50012530383206
476,"Witch",65.8112572104247,"grey",9.8,4.184,0.107788249751947,3.57795267168108
477,"Mummy",68.2660871821783,"green",32.7,21.606,0.191480007589474,3.65645323766175
478,"Vampire",71.2200304144172,"white",13.75,30.256,0.357568437786006,4.25682049455011
479,"Witch",64.5762240763564,"green",18.57,10.579,0.169007191174717,3.35755368094562
480,"Zombie",64.7506449182483,"green",20,25.856,0.171306407470823,2.78985721144551
481,"Zombie",55.7285977012607,"green",29.38,34.043,0.169276461187875,3.60139126495536
482,"Vampire",65.9502265777787,"purple",7.41,19.206,0.156263741583018,4.00636567509089
483,"Mummy",63.2119949183208,"green",31.27,7.642,0.167009856240765,3.80930084794466
484,"Ghost",66.1440180530616,"white",9.84,9.047,0.444792071407257,4.00964855788042
485,"Witch",68.6254835778032,"green",20.07,9.198,0.189562931553476,4.118103670223
486,"Ghost",54.8569231034261,"white",10.21,6.025,0.311546788027021,3.19389405538399
487,"Ghost",83.070258590186,"white",5.23,6.564,0.328676254656121,3.8159577603117
488,"Witch",61.8102011583407,"green",12.68,3.793,0.189039679220541,3.76784830176109
489,"Witch",60.9015352649761,"green",13.38,1.071,0.226979684117275,2.8481182994659
490,"Witch",58.7247116684244,"grey",12,15.633,0.121801607828578,3.34479393285825
491,"Ghost",42.4094570535307,"white",5.44,4.378,0.309464183969372,3.05216361987265
492,"Vampire",70.8859649480208,"grey",5.63,23.916,0.0987959825993712,3.95109181644231
493,"Ghost",53.5810825373426,"white",8.36,8.697,0.399334784039809,3.84611858711444
494,"Zombie",42.9067925073468,"purple",44.17,21.838,0.224085364095173,2.9239559368641
495,"Witch",65.653045093186,"green",14.83,18.969,0.201366967207852,3.6848536162223
496,"Zombie",55.9029989412162,"purple",35.37,17.458,0.210448574523011,3.57943578670087
497,"Mummy",65.5480152642631,"white",28.26,13.849,0.284126145737164,3.67932656945968
498,"Vampire",62.5184573488618,"purple",14.7,19.712,0.148229559076442,3.99233517548535
499,"Witch",61.3785358964127,"purple",8.36,16.533,0.16561478145448,3.59151101029691
500,"Mummy",71.8276723291029,"white",25.08,16.043,0.282657348456835,3.81252651330174
501,"Zombie",67.8216540884342,"green",27.44,7.136,0.195408603503678,4.44408537878452
502,"Zombie",49.1008463727866,"white",21.25,32.984,0.309432123275873,3.01438516118041
503,"Vampire",71.9547698544004,"grey",10.71,20.279,0.0974056456785821,3.77711611293171
504,"Witch",62.8479972047226,"green",25.44,0.985,0.118093905029964,3.84252841715142
505,"Zombie",60.2981811402121,"purple",30.15,24.098,0.160777856589211,3.3579963149019
506,"Ghost",53.6516115614916,"white",5.4,6.017,0.412064653294451,3.43939771346582
507,"Witch",61.5794358357941,"white",16.69,2.66,0.254580247694793,3.06782493714005
508,"Witch",62.7428028389153,"green",22.52,19.909,0.243629692075992,3.7369934018
509,"Ghost",52.2152542196628,"white",8.55,3.925,0.308141614461658,3.42550018547951
510,"Zombie",60.2512678712948,"green",31.89,17.91,0.239654353101205,3.27999680526541
511,"Zombie",64.4093301121151,"grey",28.91,20.404,0.0940709596613226,3.29075220371365
512,"Witch",62.0040396814106,"grey",19.4,9.906,0.0884646225737046,4.32301331705985
513,"Mummy",70.6813817635779,"purple",16.04,15.115,0.165310295856886,3.47395676795143
514,"Zombie",57.7584653841274,"green",22.05,14.528,0.174491636552363,3.62663259346989
515,"Zombie",47.314956968361,"white",32.05,27.412,0.243433590055293,3.24331643881507
516,"Zombie",59.632863665625,"green",25.63,26.02,0.194207875453804,3.70554788497341
517,"Witch",60.8830982158813,"green",28.24,5.351,0.227541667437035,2.89571108394703
518,"Zombie",64.7063481650925,"green",31.78,28.865,0.162975786623267,3.49042088571904
519,"Zombie",66.9709379176741,"green",34.55,35.723,0.22751189328738,3.29463314441606
520,"Zombie",34.9188422277434,"purple",33.96,28.71,0.204884128389863,2.62347615340229
521,"Zombie",68.2278299487547,"green",24.44,32.845,0.21972298150412,3.63476231192921
522,"Vampire",64.6239939662587,"grey",5.48,12.714,0.120278317263817,3.82034382902752
523,"Zombie",46.0370556323961,"green",23.64,10.071,0.244552629917673,3.02297097782748
524,"Zombie",60.2731384840606,"grey",33.17,34.235,0.100671984448222,3.68832571839098
525,"Zombie",61.8878472535746,"grey",38.25,33.932,0.0799412474585863,3.05510131257085
526,"Zombie",59.5307265804755,"white",34.69,27.112,0.200837350805796,3.00436621191378
527,"Witch",59.0092271946748,"white",22.53,4.346,0.275568155063942,3.432296872242
