"ID","primary_color","secondary_color","height","wingspan","weight","hobby","dsb"
359,"grey","blue",29.2857666218502,25.1656400268911,10.7611779102044,"karaoke",2
360,"black","blue",30.1939855542833,42.9661991421423,17.0011684223857,"art",2
361,"black","grey",26.5194220790144,45.0227456627851,20.1541332904806,"art",0
362,"brown","grey",29.3121618375795,36.9394485123215,16.3015372294481,"debate",9
363,"black","blue",29.5343858891236,33.8271546062486,15.5378881065887,"karaoke",2
364,"brown","blue",27.2309424200783,44.3249819641003,13.3032327333086,"art",2
365,"grey","blue",30.4125432529398,40.1027015262847,17.4404118361117,"comedy",0
366,"black","blue",28.1000869480361,26.3754793199876,10.9618487474424,"cooking",3
367,"black","blue",23.9585381607959,35.2799904391209,20.8784338404173,"cooking",0
368,"black","grey",26.6975135973624,33.8897285120585,18.4837417460879,"cooking",3
369,"black","grey",34.0914055332915,45.4939415060853,16.4035037821194,"cooking",3
370,"black","blue",28.078093998231,23.7319457951236,11.567069923108,"yoga",2
371,"black","blue",24.3976367431875,39.5204445776409,15.0172320056751,"art",0
372,"black","blue",29.2050570109775,17.7090463425003,7.95534859756764,"cooking",3
373,"black","blue",27.889086881989,36.2044988989008,14.8499914383066,"cooking",4
374,"grey","blue",29.5251290649389,34.3795173059977,15.9044461413582,"comedy",1
375,"black","blue",30.6726796569449,38.2149885039287,15.3117410478328,"yoga",1
376,"black","grey",23.7574231360709,19.1797555711773,10.396606378263,"cooking",2
377,"brown","blue",28.4878472183017,34.8033626418904,16.9125349891907,"comedy",4
378,"black","blue",28.703916941863,40.5567208411887,13.0147297619761,"art",1
379,"black","blue",29.4167045443206,26.9855833632918,13.4357962404821,"debate",2
380,"grey","blue",28.0631505797407,31.7717115660436,13.5238473855647,"karaoke",0
381,"black","blue",31.9860047387702,40.4377019289372,14.3698822849112,"cooking",1
382,"black","blue",21.9652157879329,58.7603987147871,22.8140386708752,"art",0
383,"grey","grey",25.7853935002701,37.4012501968192,23.3227379571736,"art",2
384,"grey","blue",29.6317442074753,20.6571925390492,9.61607342122756,"karaoke",4
385,"grey","blue",24.7730533574874,38.6867784038986,17.7723720153288,"karaoke",0
386,"black","blue",31.691227047732,37.9522395935352,20.2640781886551,"comedy",1
387,"black","blue",24.3261093162366,30.6146699334926,11.2185780095265,"cooking",0
388,"black","blue",33.9424900029833,37.6152313729748,17.381493858983,"cooking",0
389,"grey","blue",29.7908602999918,35.0288268833411,16.6357240293302,"cooking",1
390,"black","blue",34.6079454184944,40.912949557162,16.8795383335278,"yoga",3
391,"grey","blue",25.1568889382586,36.7403185222192,13.310512242093,"karaoke",7
392,"black","blue",30.7807524320049,30.9349363381184,14.3902576762909,"debate",3
393,"grey","grey",31.4208973985871,26.7331626059984,13.0471092603354,"art",2
394,"black","blue",33.2082663934476,38.8068721249282,17.3198713078782,"cooking",2
395,"black","grey",27.9835293802632,48.4546791964939,16.148941052133,"art",2
396,"grey","blue",25.311195256753,36.1152247170347,15.2579912763318,"art",2
397,"black","grey",28.1923237523021,25.0842963647557,18.0739359889755,"comedy",4
398,"black","blue",27.9011653651074,40.337990397523,15.950997271283,"cooking",2
399,"grey","blue",28.0739343206123,34.4931029199135,15.0110778707113,"debate",0
400,"black","grey",25.4623962861532,41.6110344850209,13.7376476808842,"yoga",3
401,"grey","blue",24.359298614861,29.433385666292,18.7175944667352,"cooking",1
402,"black","blue",23.9850204741713,36.1882174898761,16.3453205435324,"cooking",1
403,"brown","blue",31.1343812774727,21.5123843130041,6.49231547800314,"cooking",1
404,"black","blue",24.1958695867576,31.0709609931693,11.0323006026701,"cooking",4
405,"grey","blue",28.3174417743026,38.5477224693138,13.5513655200678,"yoga",1
406,"black","blue",27.8896756785841,25.4843355522588,14.6063402485166,"trivia",4
407,"grey","blue",25.8880088926193,27.8964190261023,15.9305445577936,"karaoke",4
408,"black","blue",28.8331561503345,34.5367649084231,16.1650404598069,"yoga",7
409,"grey","blue",24.9956795871869,43.8696169239883,16.5909009419891,"art",2
410,"grey","grey",25.4530127366703,33.322735982878,21.5273553100911,"karaoke",1
411,"black","blue",33.4486863058221,27.1203180076198,14.8770012197797,"cooking",2
412,"grey","blue",27.6296559714535,28.7883712182439,13.7180366044962,"cooking",5
413,"black","blue",28.4873964709371,14.3032067181099,13.8780546635391,"cooking",1
414,"brown","blue",28.6971768277234,30.5977796615297,17.3831536526325,"cooking",4
415,"black","blue",27.4442781412889,40.2455449867044,15.3432064615486,"cooking",1
416,"grey","blue",32.0985232074041,46.669894948123,13.7041227965376,"karaoke",2
417,"black","blue",28.1629746164217,38.6158304255093,14.6576016392876,"cooking",0
418,"black","blue",32.3989677645492,43.2850498585151,21.799782401773,"art",1
419,"black","grey",22.2728423064518,44.7082937581979,21.8318978693607,"karaoke",4
420,"grey","blue",29.3542010236191,39.4285461921928,17.2888994573924,"debate",0
421,"black","grey",29.5878673289917,33.336217844072,14.1000760313094,"cooking",0
422,"brown","blue",29.2458381187267,47.5120907533255,20.9040235405177,"trivia",10
423,"grey","grey",26.3655346324189,39.7027455952503,16.9816125551225,"yoga",1
424,"grey","grey",31.0607386003703,32.9476811161162,17.111676748835,"trivia",2
425,"black","blue",28.870191447937,41.0010814145959,19.6640456115372,"cooking",0
426,"black","blue",23.6266021083962,32.0563912805076,12.743358825087,"cooking",2
427,"black","blue",22.5759875947616,39.1730069805702,16.9056296441766,"cooking",3
428,"brown","blue",28.7419306460436,44.7280706080045,15.8624089515065,"art",6
429,"grey","blue",33.581063980589,26.4140334969601,21.1971925642972,"cooking",3
430,"black","blue",25.0882688995429,50.4160268798193,18.4444460879104,"debate",1
431,"black","blue",31.9137401152984,39.3582416587241,12.179928474633,"comedy",0
432,"grey","blue",29.5059105534794,13.7763115525457,8.82063430989617,"art",0
433,"brown","blue",26.6839063939492,38.0802223794659,15.9152190647377,"trivia",2
434,"black","grey",26.89870999797,26.0244531587758,12.8056571499531,"art",1
435,"black","grey",31.4007310210783,25.0375018976071,12.0196869299085,"karaoke",2
436,"grey","blue",26.5812592943238,27.5092660098419,14.0416243840563,"art",1
437,"grey","blue",29.2555999292701,22.2741203074281,10.8927456175331,"debate",5
438,"black","blue",28.8330383797337,36.7173117342528,19.4113070165588,"comedy",6
439,"black","blue",30.1134372847818,52.8386301234753,18.4569124079985,"cooking",4
440,"grey","blue",28.5738632379617,46.9023411163167,14.2440578414005,"karaoke",6
441,"brown","blue",26.4524149971418,32.9648014554472,12.5956156929317,"trivia",9
442,"black","blue",27.3806585837645,39.3253680803338,12.4876604101216,"cooking",2
443,"brown","blue",29.511086623992,47.0253092562697,19.813492524888,"art",3
444,"grey","blue",28.5138743466572,47.3114482746321,25.8534448438992,"debate",4
445,"black","grey",31.4796978106875,46.3097758080782,20.4069900076652,"cooking",9
446,"brown","blue",25.7127063590846,37.2434240548051,15.91948429938,"cooking",2
447,"black","blue",25.7205783091995,37.0242375444998,18.1048913423382,"debate",3
448,"black","blue",28.578961817626,34.8516312666952,14.4700465905288,"art",0
449,"grey","blue",28.1189359914533,33.2187174427372,16.9681423891786,"art",2
450,"grey","blue",29.0725806364589,30.4377286827884,18.054896046788,"karaoke",2
451,"black","blue",30.2627678498198,35.4539269198622,13.8921764190382,"art",3
452,"black","blue",32.8636036024029,19.152392718682,13.1952293264476,"trivia",3
453,"black","grey",27.0392474525787,32.7581635935973,11.3555451410778,"debate",1
454,"black","blue",29.805063315238,37.5644938311362,18.1780413271452,"art",1
455,"black","blue",27.564774930887,48.6291519383941,13.877287597948,"debate",7
456,"grey","grey",25.6720112413832,37.6059692294352,10.017534031467,"cooking",0
457,"black","blue",23.4223307278164,34.8068863417498,20.8983863365479,"art",4
458,"grey","blue",32.3202151906099,28.918301848637,11.3847936473288,"cooking",2
459,"black","blue",28.7046567267991,27.9584622113305,19.0050993655518,"art",4
460,"black","blue",26.019660105191,33.9018455090275,12.9228963114558,"art",1
461,"grey","blue",32.2158204561551,32.0763891802291,18.8650870341625,"art",0
462,"black","blue",27.5247962706478,24.4897022252313,9.64327599873484,"karaoke",1
463,"black","blue",26.6780168256096,28.3945192240067,14.5153523244383,"trivia",4
464,"black","blue",20.5131831247013,41.50373116207,18.0466733673466,"art",1
465,"black","blue",30.5354986037137,33.5714752331342,15.9577014784566,"karaoke",4
466,"brown","blue",26.6557409535584,40.4728494094603,15.2949668369547,"karaoke",3
467,"black","blue",27.3925551045441,30.5059745751429,13.2978411048289,"cooking",0
468,"black","blue",25.7182619976985,35.791708546442,13.616286207086,"cooking",2
469,"grey","blue",25.1671967344433,16.2249714782137,13.7376106503796,"comedy",4
470,"black","blue",26.3063281290146,46.230430710347,19.9356971040499,"debate",1
471,"black","blue",26.9185275315964,28.5540991957695,4.11805824257959,"karaoke",0
472,"grey","blue",25.3293588439818,39.5917690381265,18.3491688467339,"art",4
473,"black","grey",28.3481820016484,32.7080930155345,15.5683642889751,"debate",8
474,"brown","blue",25.2483846410105,51.8919024246507,19.3404137826874,"comedy",2
475,"black","blue",24.1705103731774,38.7519268290989,13.8378087765241,"cooking",5
476,"black","blue",31.7249763499055,34.8854648189727,24.3793044984449,"yoga",2
477,"grey","blue",28.3006477361536,33.6374702851469,11.902329591638,"art",4
478,"grey","blue",30.9815721538179,48.2966939782886,24.3429728794869,"yoga",3
479,"grey","blue",23.498767575777,24.776557693102,14.0276908265071,"comedy",2
480,"black","blue",31.9031781152969,39.2169476545456,19.3096128833036,"cooking",3
481,"grey","blue",25.3725750302963,27.7468267003321,10.9258786495938,"karaoke",0
482,"grey","blue",29.414360803965,39.1443885644274,21.3138990432999,"cooking",1
483,"brown","grey",28.3648186176089,37.4344622256295,13.1187986758139,"comedy",0
484,"black","blue",27.8257310148253,46.4273276877219,18.2189064177767,"yoga",0
485,"brown","grey",25.600691659833,37.0783004431413,11.2746596847835,"yoga",3
486,"grey","grey",24.2042576981105,43.8310961815623,17.3688072971661,"trivia",1
487,"black","blue",25.324505364394,43.903831422775,13.5284241289264,"comedy",10
488,"black","blue",28.5696759758563,31.2678669884801,13.7167320981655,"karaoke",0
489,"black","blue",24.2520736482631,44.949424435778,14.0412153685997,"art",0
490,"black","blue",27.8417540524749,33.9115265264562,21.5300820516561,"yoga",2
491,"grey","blue",28.1634894154062,41.482400117118,18.4720222177496,"yoga",1
492,"black","blue",29.4104323625619,48.9126723298714,18.6829622682426,"karaoke",1
493,"black","blue",29.9940715169138,42.8768763911941,17.6908490331964,"debate",10
494,"grey","blue",30.8445660069797,31.3101161252984,13.2394361677123,"art",1
495,"black","blue",28.06928694584,42.2642510079949,16.1555743416664,"yoga",6
496,"black","blue",30.6007047796655,51.1801976704959,24.1527468747803,"comedy",3
497,"black","blue",30.2651609797187,44.1250829789104,16.2581395334099,"trivia",6
498,"black","grey",24.9997512966949,34.4431167285665,20.8354139073874,"art",3
499,"black","blue",29.8321747939002,35.4745873099288,16.7794752798402,"cooking",2
500,"black","blue",27.7961693886221,37.9558595290446,14.1289966305953,"comedy",2
501,"black","grey",27.2589059731937,32.9726244204658,13.1421711002903,"cooking",2
502,"grey","grey",33.4716428711085,33.7128606040189,20.3082736466287,"yoga",1
503,"brown","blue",24.3859189201992,39.5191829313593,16.4743827603465,"art",6
504,"black","blue",31.2092308861369,31.9845473632097,13.9701610377073,"cooking",4
505,"grey","blue",32.0092871361676,34.7963028885085,18.4225252183923,"art",1
506,"black","blue",25.6994562691455,39.8339810913347,13.7530536248366,"yoga",8
507,"grey","blue",23.4095463925911,34.8820954037926,9.05733700472464,"cooking",1
508,"brown","blue",27.8316792120755,24.9196447824331,11.5102956616657,"comedy",3
509,"black","blue",30.6864998782365,24.9742903278109,13.4898178305145,"art",1
510,"black","grey",27.605104980689,22.1991097049079,14.0965948900437,"art",6
511,"black","grey",39.7154766992465,34.3267156879569,12.9922503286816,"trivia",0
512,"black","blue",32.3258981917026,27.2660919512363,11.3551806632096,"yoga",3
513,"grey","blue",29.6104530625416,44.541895072396,20.9187515073293,"karaoke",1
514,"black","blue",22.0317919727964,40.6762870520532,18.8959076894364,"karaoke",2
515,"grey","blue",26.8134292134972,36.6858199446131,12.1842828397089,"karaoke",1
516,"grey","blue",29.5564934207059,38.9076453758064,18.1677784543954,"cooking",2
517,"black","blue",31.0247570454734,42.1780770671041,19.3139200530209,"yoga",4
518,"grey","blue",22.2190245771172,37.7773037170726,15.5098071001621,"cooking",2
519,"black","blue",26.6277819160332,43.0625181412644,14.9013830407038,"cooking",1
520,"grey","blue",30.6912896401818,29.4195493004663,18.3249774756316,"cooking",3
521,"grey","blue",27.2251325823798,40.7203826799892,15.2095313041263,"comedy",1
522,"black","blue",26.8846290555108,34.485881664548,18.8066988379893,"debate",0
523,"black","blue",29.873517367617,36.689048362446,15.7318392109696,"cooking",2
524,"grey","blue",24.1647201531525,46.9077139225534,16.6513023532665,"debate",10
525,"black","blue",22.3679022891072,26.9178872757574,13.9620658654153,"karaoke",3
526,"brown","blue",28.2110367888859,36.9417744690262,14.5313550858295,"cooking",3
527,"grey","blue",27.5887955576843,39.6598461902222,15.6684885754168,"cooking",1
528,"black","blue",25.4787160451329,30.96319947968,13.4838580158329,"cooking",0
529,"brown","blue",30.0367670383845,45.2241054602564,16.571364189102,"karaoke",3
530,"black","blue",22.4995046473057,35.1856481142152,6.66709298718371,"cooking",4
531,"grey","grey",33.3002541794556,34.6743540669245,17.7258409329383,"karaoke",1
532,"grey","blue",26.6750896551442,25.3863336917126,18.3840903648983,"art",3
533,"grey","blue",25.144045706259,24.1429293383768,9.83118428931136,"art",0
534,"black","blue",22.8426912976886,26.2587974673244,14.4117734104904,"cooking",2
535,"grey","blue",29.253775868004,39.0770370677713,16.4114212786808,"cooking",1
536,"grey","blue",29.11345187708,48.5842305873199,14.876708509273,"yoga",2
537,"black","blue",24.1070231702042,26.0939991667303,12.590158773014,"cooking",3
538,"grey","blue",29.0262986990291,29.6404061026396,14.9289871844472,"cooking",3
539,"grey","blue",26.2821611160122,36.3006117180106,12.2328898369189,"karaoke",3
540,"black","blue",25.1294069799468,42.1338440650947,12.5610703510378,"art",2
541,"black","grey",28.4536563855434,41.0845413242771,13.8386979935224,"yoga",2
542,"black","blue",27.7452483484977,40.5009075251889,19.2852362283133,"comedy",6
543,"grey","blue",21.1840129146538,35.1761043854605,12.41944290972,"art",2
544,"grey","blue",30.0620897886809,23.6936926435921,13.2635180228964,"yoga",1
545,"grey","blue",24.8693527540681,40.6145095589896,24.0491853216825,"karaoke",1
546,"black","blue",26.6097172062122,26.4932439958119,14.4499190191886,"trivia",4
547,"grey","blue",29.3885911208442,33.59535253327,19.9332670119987,"yoga",6
548,"grey","blue",25.7832063826421,31.6514836856388,13.0153358327151,"karaoke",2
549,"black","blue",26.6475727637182,27.4018016834526,18.8452612210348,"trivia",2
550,"black","blue",27.3297748862283,41.6194163368069,15.4062840093376,"cooking",3
551,"grey","blue",28.4812032833898,44.6708634565552,20.3765508830385,"trivia",1
552,"black","blue",26.4487930630103,33.5070439502263,14.5889580881891,"cooking",3
553,"grey","blue",32.542292944482,32.3435888965381,14.5497352511172,"art",4
554,"grey","blue",29.8444219341552,32.8763144445318,18.3880344946187,"cooking",2
555,"black","blue",25.8285239182064,9.61716754738947,12.2685969613246,"karaoke",3
556,"grey","blue",26.9746385096221,37.401439370354,18.0311101153754,"cooking",2
